8,-3,96
8,3,96
12,-3,64
12,3,64
16,-3,48
16,3,48
24,-3,32
24,3,32
1,0,766
2,0,383
5,-4,154
5,4,154
7,-4,110
7,4,110
10,-4,77
10,4,77
11,-4,70
11,4,70
13,-2,59
13,2,59
14,-4,55
14,4,55
17,-8,46
17,8,46
22,-4,35
22,4,35
23,-8,34
23,8,34
25,-6,31
25,6,31
26,-24,35
26,24,35
1,1,767
13,-1,59
13,1,59
19,-7,41
19,7,41
29,-23,31
29,23,31
1,1,768
2,-1,384
2,1,384
3,-1,256
3,1,256
4,-1,192
4,1,192
5,-3,154
5,3,154
6,-5,129
6,-1,128
6,1,128
6,5,129
7,-3,110
7,3,110
8,-1,96
8,1,96
9,-5,86
9,5,86
10,-7,78
10,-3,77
10,3,77
10,7,78
11,-3,70
11,3,70
12,-7,65
12,-1,64
12,1,64
12,7,65
13,-7,60
13,7,60
14,-11,57
14,-3,55
14,3,55
14,11,57
15,-13,54
15,-7,52
15,7,52
15,13,54
16,-1,48
16,1,48
18,-13,45
18,-5,43
18,5,43
18,13,45
19,-11,42
19,11,42
20,-17,42
20,-7,39
20,7,39
20,17,42
21,-17,40
21,-11,38
21,11,38
21,17,40
22,-19,39
22,-3,35
22,3,35
22,19,39
24,-17,35
24,-1,32
24,1,32
24,17,35
25,-23,36
25,23,36
26,-19,33
26,-7,30
26,7,30
26,19,33
27,-13,30
27,13,30
28,-25,33
28,-17,30
28,17,30
28,25,33
30,23,30
1,0,769
2,2,385
5,-2,154
5,2,154
7,-2,110
7,2,110
10,-2,77
10,2,77
11,-2,70
11,2,70
14,-2,55
14,2,55
17,-16,49
17,16,49
22,-2,35
22,2,35
23,-12,35
23,12,35
25,-18,34
25,18,34
1,1,770
2,-1,385
2,1,385
4,-3,193
4,3,193
5,-1,154
5,1,154
7,-1,110
7,1,110
8,-5,97
8,5,97
10,-9,79
10,-1,77
10,1,77
10,9,79
11,-1,70
11,1,70
14,-13,58
14,-1,55
14,1,55
14,13,58
16,-11,50
16,11,50
17,-7,46
17,7,46
20,-19,43
20,-11,40
20,11,40
20,19,43
22,-21,40
22,-1,35
22,1,35
22,21,40
23,-7,34
23,7,34
25,-11,32
25,11,32
28,-27,34
28,-13,29
28,13,29
28,27,34
1,0,770
2,0,385
3,-2,257
3,2,257
5,0,154
6,-4,129
6,4,129
7,0,110
9,-4,86
9,4,86
10,0,77
11,0,70
13,-12,62
13,12,62
14,0,55
15,-10,53
15,10,53
18,-4,43
18,4,43
19,-6,41
19,6,41
21,-14,39
21,14,39
22,0,35
23,-18,37
23,18,37
26,-12,31
26,12,31
27,-22,33
27,22,33
29,-20,30
29,20,30
1,1,771
3,-1,257
3,1,257
7,-5,111
7,5,111
9,-7,87
9,7,87
21,-19,41
21,-5,37
21,5,37
21,19,41
27,-7,29
27,7,29
1,1,773
5,-3,155
5,3,155
11,11,73
13,-9,61
13,9,61
19,-5,41
19,5,41
25,-3,31
25,3,31
1,0,773
2,2,387
3,-2,258
3,2,258
6,-2,129
6,2,129
7,-4,111
7,4,111
9,-2,86
9,2,86
14,-10,57
14,10,57
17,-6,46
17,6,46
18,-2,43
18,2,43
19,-10,42
19,10,42
21,-10,38
21,-4,37
21,4,37
21,10,38
23,-6,34
23,6,34
27,-16,31
27,16,31
1,1,774
2,-1,387
2,1,387
3,-1,258
3,1,258
4,-3,194
4,3,194
5,5,156
6,-5,130
6,-1,129
6,1,129
6,5,130
8,-3,97
8,3,97
9,-1,86
9,1,86
10,-5,78
10,5,78
12,-11,67
12,-5,65
12,5,65
12,11,67
13,-5,60
13,5,60
15,-5,52
15,5,52
16,-13,51
16,13,51
17,-13,48
17,13,48
18,-17,47
18,-1,43
18,1,43
18,17,47
20,-5,39
20,5,39
24,-19,36
24,-13,34
24,13,34
24,19,36
26,-21,34
26,-5,30
26,5,30
26,21,34
27,-19,32
27,19,32
30,-25,31
30,25,31
1,1,775
3,3,259
5,-1,155
5,1,155
7,-3,111
7,3,111
11,-5,71
11,5,71
15,-9,53
15,9,53
19,-13,43
19,13,43
21,-3,37
21,3,37
23,-11,35
23,11,35
25,-1,31
25,1,31
29,-27,33
29,27,33
1,1,776
2,-1,388
2,1,388
4,-1,194
4,1,194
8,-1,97
8,1,97
13,-11,62
13,11,62
16,-15,52
16,15,52
17,-5,46
17,5,46
23,-5,34
23,5,34
26,-15,32
26,-11,31
26,11,31
26,15,32
29,29,34
1,1,777
3,-1,259
3,1,259
7,-1,111
7,1,111
9,-5,87
9,5,87
13,13,63
17,-15,49
17,15,49
19,-3,41
19,3,41
21,-13,39
21,-1,37
21,1,37
21,13,39
27,-5,29
27,5,29
1,0,777
2,2,389
3,0,259
6,6,131
7,0,111
11,-4,71
11,4,71
13,-8,61
13,8,61
14,14,59
21,0,37
22,-18,39
22,18,39
26,-18,33
26,18,33
29,16,29
1,1,778
2,-1,389
2,1,389
3,3,260
4,-3,195
4,3,195
5,-3,156
5,3,156
6,-3,130
6,3,130
7,-5,112
7,5,112
8,-5,98
8,5,98
10,-7,79
10,-3,78
10,3,78
10,7,79
12,-3,65
12,3,65
13,-3,60
13,3,60
14,-9,57
14,-5,56
14,5,56
14,9,57
15,-3,52
15,3,52
16,-5,49
16,5,49
17,17,50
19,-9,42
19,9,42
20,-13,41
20,-3,39
20,3,39
20,13,41
21,-9,38
21,9,38
24,-21,37
24,21,37
25,-17,34
25,17,34
26,-23,35
26,-3,30
26,3,30
26,23,35
28,-19,31
28,5,28
28,19,31
30,-27,32
30,27,32
1,0,778
2,0,389
11,-10,73
11,10,73
17,-4,46
17,4,46
19,-2,41
19,2,41
22,-12,37
22,12,37
23,-4,34
23,4,34
29,-22,31
29,22,31
1,1,779
5,5,157
7,7,113
11,-3,71
11,3,71
17,-9,47
17,9,47
19,-1,41
19,1,41
23,-17,37
23,17,37
31,27,31
1,1,780
2,-1,390
2,1,390
3,-1,260
3,1,260
4,-1,195
4,1,195
5,-1,156
5,1,156
6,-5,131
6,-1,130
6,1,130
6,5,131
8,-7,99
8,7,99
9,-7,88
9,7,88
10,-9,80
10,-1,78
10,1,78
10,9,80
11,-7,72
11,7,72
12,-7,66
12,-1,65
12,1,65
12,7,66
13,-1,60
13,1,60
15,-11,54
15,-1,52
15,1,52
15,11,54
16,-9,50
16,9,50
17,-3,46
17,3,46
18,-11,45
18,-7,44
18,7,44
18,11,45
19,-15,44
19,15,44
20,-9,40
20,-1,39
20,1,39
20,9,40
22,-15,38
22,-7,36
22,7,36
22,15,38
23,-3,34
23,3,34
24,-23,38
24,-7,33
24,7,33
24,23,38
25,-9,32
25,9,32
26,-25,36
26,-1,30
26,1,30
26,25,36
27,-11,30
27,11,30
29,-19,30
29,19,30
30,-29,33
30,29,33
1,0,781
2,2,391
5,-4,157
5,4,157
10,-6,79
10,6,79
11,0,71
13,-10,62
13,10,62
17,-2,46
17,2,46
19,-12,43
19,12,43
22,22,41
23,-2,34
23,2,34
25,-24,37
25,24,37
26,-10,31
26,10,31
1,1,782
2,-1,391
2,1,391
4,-3,196
4,3,196
7,-3,112
7,3,112
8,-3,98
8,3,98
14,-11,58
14,-3,56
14,3,56
14,11,58
16,-3,49
16,3,49
17,-1,46
17,1,46
23,-1,34
23,1,34
28,-11,29
28,3,28
28,11,29
31,-29,32
31,29,32
1,0,782
2,0,391
3,-2,261
3,2,261
6,-4,131
6,4,131
7,-6,113
7,6,113
9,-2,87
9,2,87
14,-8,57
14,8,57
17,0,46
18,-16,47
18,16,47
19,-8,42
19,8,42
21,-20,42
21,-8,38
21,8,38
21,20,42
23,0,34
27,-2,29
27,2,29
1,1,783
3,-1,261
3,1,261
5,-3,157
5,3,157
9,-1,87
9,1,87
11,-9,73
11,9,73
15,-13,55
15,-7,53
15,7,53
15,13,55
19,-17,45
19,17,45
25,-13,33
25,13,33
27,-1,29
27,1,29
31,31,33
1,1,784
2,-1,392
2,1,392
3,3,262
4,-1,196
4,1,196
5,5,158
6,-3,131
6,3,131
7,-1,112
7,1,112
8,-1,98
8,1,98
10,-5,79
10,5,79
11,11,74
12,-9,67
12,9,67
14,-13,59
14,-1,56
14,1,56
14,13,59
15,15,56
16,-1,49
16,1,49
19,19,46
20,-15,42
20,15,42
21,-15,40
21,15,40
22,-11,37
22,11,37
23,-19,38
23,19,38
24,-15,35
24,15,35
28,-15,30
28,1,28
28,15,30
32,31,32
1,1,785
5,-1,157
5,1,157
7,-5,113
7,5,113
23,-9,35
23,9,35
25,-19,35
25,19,35
29,15,29
1,0,785
2,2,393
3,-2,262
3,2,262
5,0,157
6,-2,131
6,2,131
9,-8,89
9,8,89
10,10,81
15,-10,54
15,10,54
18,-10,45
18,10,45
27,-10,30
27,10,30
1,1,786
2,-1,393
2,1,393
3,-1,262
3,1,262
4,-3,197
4,3,197
6,-5,132
6,-1,131
6,1,131
6,5,132
7,7,114
8,-5,99
8,5,99
9,-5,88
9,5,88
11,-5,72
11,5,72
12,-11,68
12,-5,66
12,5,66
12,11,68
13,-9,62
13,9,62
14,-7,57
14,7,57
16,-11,51
16,11,51
17,-11,48
17,11,48
18,-13,46
18,-5,44
18,5,44
18,13,46
19,-7,42
19,7,42
21,-7,38
21,7,38
22,-17,39
22,-5,36
22,5,36
22,17,39
23,-13,36
23,13,36
24,-11,34
24,-5,33
24,5,33
24,11,34
26,-17,33
26,-9,31
26,9,31
26,17,33
27,-23,34
27,23,34
28,-21,32
28,21,32
1,0,786
2,0,393
3,0,262
5,-4,158
5,4,158
6,0,131
10,-4,79
10,4,79
15,-6,53
15,6,53
17,-16,50
17,16,50
25,-16,34
25,16,34
30,-24,31
30,24,31
1,1,787
3,3,263
13,-5,61
13,5,61
17,-7,47
17,7,47
19,-11,43
19,11,43
23,-21,39
23,21,39
1,1,788
2,-1,394
2,1,394
4,-1,197
4,1,197
5,-3,158
5,3,158
8,-7,100
8,7,100
10,-7,80
10,-3,79
10,3,79
10,7,80
16,-7,50
16,7,50
20,-17,43
20,-7,40
20,7,40
20,17,43
23,23,40
25,-7,32
25,7,32
1,1,789
3,-1,263
3,1,263
5,5,159
7,-3,113
7,3,113
9,-7,89
9,7,89
13,-11,63
13,11,63
15,-5,53
15,5,53
21,-17,41
21,-11,39
21,11,39
21,17,41
27,-25,35
27,25,35
29,-21,31
29,21,31
1,0,789
2,2,395
3,0,263
5,-2,158
5,2,158
6,6,133
7,-6,114
7,6,114
10,-2,79
10,2,79
11,-10,74
11,10,74
13,-4,61
13,4,61
14,-6,57
14,6,57
15,-12,55
15,12,55
19,-6,42
19,6,42
21,-6,38
21,6,38
22,-10,37
22,10,37
23,-8,35
23,8,35
25,-12,33
25,12,33
26,-22,35
26,22,35
29,-18,30
29,18,30
1,0,790
2,0,395
5,0,158
7,-2,113
7,2,113
10,0,79
13,-8,62
13,8,62
14,-12,59
14,12,59
17,-6,47
17,6,47
26,-8,31
26,8,31
29,-28,34
29,28,34
1,1,791
7,-1,113
7,1,113
11,-7,73
11,7,73
13,-3,61
13,3,61
17,-13,49
17,13,49
1,1,792
2,-1,396
2,1,396
3,-1,264
3,1,264
4,-1,198
4,1,198
6,-5,133
6,-1,132
6,1,132
6,5,133
7,-5,114
7,5,114
8,-1,99
8,1,99
9,-1,88
9,1,88
11,-1,72
11,1,72
12,-7,67
12,-1,66
12,1,66
12,7,67
14,-9,58
14,-5,57
14,5,57
14,9,58
16,-15,53
16,15,53
18,-17,48
18,-1,44
18,1,44
18,17,48
19,-5,42
19,5,42
21,-19,42
21,-5,38
21,5,38
21,19,42
22,-21,41
22,-1,36
22,1,36
22,21,41
24,-17,36
24,-1,33
24,1,33
24,17,36
27,-17,32
27,17,32
28,-23,33
28,-9,29
28,9,29
28,23,33
1,1,793
3,3,265
5,-3,159
5,3,159
7,7,115
13,-1,61
13,1,61
15,-3,53
15,3,53
17,-5,47
17,5,47
21,21,43
23,-7,35
23,7,35
25,-23,37
25,23,37
1,0,793
2,2,397
13,0,61
19,-18,46
19,18,46
23,-18,38
23,18,38
26,26,37
1,0,794
2,0,397
3,-2,265
3,2,265
5,-2,159
5,2,159
6,-4,133
6,4,133
7,-4,114
7,4,114
9,-8,90
9,8,90
10,-8,81
10,8,81
11,-6,73
11,6,73
13,-10,63
13,10,63
14,-4,57
14,4,57
15,-8,54
15,-2,53
15,2,53
15,8,54
18,-8,45
18,8,45
19,-4,42
19,4,42
21,-10,39
21,-4,38
21,4,38
21,10,39
22,-16,39
22,16,39
25,-18,35
25,18,35
26,-16,33
26,16,33
27,-8,30
27,8,30
30,-28,33
30,28,33
1,1,796
2,-1,398
2,1,398
3,3,266
4,-1,199
4,1,199
6,-3,133
6,3,133
7,-3,114
7,3,114
8,-7,101
8,7,101
12,-9,68
12,9,68
14,-11,59
14,-3,57
14,3,57
14,11,59
16,-9,51
16,9,51
17,-9,48
17,9,48
19,-3,42
19,3,42
21,-3,38
21,3,38
24,-9,34
24,9,34
28,-25,34
28,-17,31
28,17,31
28,25,34
29,-23,32
29,23,32
1,1,797
11,-5,73
11,5,73
17,-3,47
17,3,47
19,-9,43
19,9,43
1,0,797
2,2,399
3,-2,266
3,2,266
6,-2,133
6,2,133
7,-2,114
7,2,114
9,-4,89
9,4,89
13,-6,62
13,6,62
14,-2,57
14,2,57
17,-12,49
17,12,49
18,-14,47
18,14,47
19,-2,42
19,2,42
21,-16,41
21,-2,38
21,2,38
21,16,41
23,-20,39
23,20,39
26,-6,31
26,6,31
27,-22,34
27,22,34
1,1,798
2,-1,399
2,1,399
3,-1,266
3,1,266
4,-3,200
4,3,200
5,-3,160
5,3,160
6,-5,134
6,-1,133
6,1,133
6,5,134
7,-1,114
7,1,114
8,-3,100
8,3,100
9,-7,90
9,7,90
10,-7,81
10,-3,80
10,3,80
10,7,81
12,-11,69
12,-5,67
12,5,67
12,11,69
14,-13,60
14,-1,57
14,1,57
14,13,60
15,-13,56
15,-7,54
15,7,54
15,13,56
16,-3,50
16,3,50
18,-11,46
18,-7,45
18,7,45
18,11,46
19,-1,42
19,1,42
20,-13,42
20,-3,40
20,3,40
20,13,42
21,-13,40
21,-1,38
21,1,38
21,13,40
23,-11,36
23,11,36
24,-19,37
24,-13,35
24,13,35
24,19,37
25,-3,32
25,3,32
27,-7,30
27,7,30
28,-27,35
28,-13,30
28,13,30
28,27,35
29,-17,30
29,17,30
30,-23,31
30,23,31
1,0,798
2,0,399
3,0,266
6,0,133
7,0,114
11,-8,74
11,8,74
14,0,57
17,-2,47
17,2,47
19,0,42
21,0,38
22,-8,37
22,8,37
31,-30,33
31,30,33
1,1,800
2,-1,400
2,1,400
4,-1,200
4,1,200
5,-1,160
5,1,160
7,7,116
8,-1,100
8,1,100
10,-9,82
10,-1,80
10,1,80
10,9,82
13,-5,62
13,5,62
14,-7,58
14,7,58
16,-1,50
16,1,50
20,-9,41
20,-1,40
20,1,40
20,9,41
25,-1,32
25,1,32
26,-21,35
26,-5,31
26,5,31
26,21,35
28,-7,29
28,7,29
1,1,801
3,-1,267
3,1,267
9,-1,89
9,1,89
11,-3,73
11,3,73
27,-19,33
27,19,33
29,-25,33
29,25,33
1,1,802
2,-1,401
2,1,401
3,3,268
4,-3,201
4,3,201
6,-3,134
6,3,134
8,-5,101
8,5,101
11,-7,74
11,7,74
12,-3,67
12,3,67
13,-11,64
13,11,64
16,-11,52
16,11,52
19,-17,46
19,17,46
22,-15,39
22,-7,37
22,7,37
22,15,39
23,-17,38
23,17,38
24,-21,38
24,21,38
26,-15,33
26,-11,32
26,11,32
26,15,33
1,0,802
2,0,401
11,-2,73
11,2,73
13,-4,62
13,4,62
22,-20,41
22,20,41
23,-14,37
23,14,37
26,-4,31
26,4,31
1,1,804
2,-1,402
2,1,402
3,-1,268
3,1,268
4,-1,201
4,1,201
5,5,162
6,-5,135
6,-1,134
6,1,134
6,5,135
8,-7,102
8,7,102
9,-5,90
9,5,90
10,-5,81
10,5,81
12,-7,68
12,-1,67
12,1,67
12,7,68
13,-3,62
13,3,62
15,-5,54
15,5,54
16,-7,51
16,7,51
17,-7,48
17,7,48
18,-13,47
18,-5,45
18,5,45
18,13,47
20,-15,43
20,15,43
24,-23,39
24,-7,34
24,7,34
24,23,39
26,-23,36
26,-3,31
26,3,31
26,23,36
27,-5,30
27,5,30
29,-27,34
29,27,34
30,-25,32
30,25,32
1,1,805
3,3,269
5,-1,161
5,1,161
7,-1,115
7,1,115
11,-9,75
11,9,75
15,-9,55
15,9,55
19,-7,43
19,7,43
21,-15,41
21,15,41
23,-1,35
23,1,35
25,-9,33
25,9,33
29,29,35
31,25,31
1,0,805
2,2,403
5,0,161
7,0,115
10,10,83
11,-6,74
11,6,74
13,-2,62
13,2,62
14,14,61
22,-6,37
22,6,37
23,0,35
26,-2,31
26,2,31
29,12,29
1,1,806
2,-1,403
2,1,403
4,-3,202
4,3,202
7,-5,116
7,5,116
8,-3,101
8,3,101
11,11,76
13,-1,62
13,1,62
14,-9,59
14,-5,58
14,5,58
14,9,59
16,-13,53
16,13,53
19,-11,44
19,11,44
22,-11,38
22,11,38
26,-25,37
26,-1,31
26,1,31
26,25,37
28,-19,32
28,-5,29
28,5,29
28,19,32
1,0,806
2,0,403
3,-2,269
3,2,269
5,-4,162
5,4,162
6,-4,135
6,4,135
9,-4,90
9,4,90
10,-4,81
10,4,81
13,0,62
15,-14,57
15,-4,54
15,4,54
15,14,57
18,-4,45
18,4,45
19,-14,45
19,14,45
25,-24,38
25,24,38
26,0,31
27,-4,30
27,4,30
29,-16,30
29,16,30
1,1,807
3,-1,269
3,1,269
7,7,117
9,-7,91
9,7,91
13,-7,63
13,7,63
21,-7,39
21,7,39
23,-19,39
23,19,39
27,-11,31
27,11,31
1,1,809
5,5,163
23,-13,37
23,13,37
29,-19,31
29,19,31
1,0,809
2,2,405
3,-2,270
3,2,270
5,-2,162
5,2,162
6,-2,135
6,2,135
9,-2,90
9,2,90
10,-2,81
10,2,81
11,-8,75
11,8,75
13,-12,65
13,12,65
15,-8,55
15,-2,54
15,2,54
15,8,55
18,-2,45
18,2,45
22,-14,39
22,14,39
25,-8,33
25,8,33
26,-14,33
26,14,33
27,-2,30
27,2,30
30,-22,31
30,22,31
1,1,810
2,-1,405
2,1,405
3,-1,270
3,1,270
4,-3,203
4,3,203
5,-1,162
5,1,162
6,-5,136
6,-1,135
6,1,135
6,5,136
7,-3,116
7,3,116
8,-5,102
8,5,102
9,-1,90
9,1,90
10,-9,83
10,-1,81
10,1,81
10,9,83
12,-11,70
12,-5,68
12,5,68
12,11,70
14,-11,60
14,-3,58
14,3,58
14,11,60
15,-11,56
15,-1,54
15,1,54
15,11,56
16,-5,51
16,5,51
17,-5,48
17,5,48
18,-17,49
18,-1,45
18,1,45
18,17,49
20,-19,45
20,-11,42
20,11,42
20,19,45
21,-17,42
21,-11,40
21,11,40
21,17,42
23,-21,40
23,21,40
24,-11,35
24,-5,34
24,5,34
24,11,35
25,-19,36
25,19,36
27,-1,30
27,1,30
28,-11,30
28,-3,29
28,3,29
28,11,30
30,-29,34
30,19,30
30,29,34
31,-27,32
31,27,32
1,1,811
3,3,271
17,-15,51
17,15,51
19,-5,43
19,5,43
23,23,41
29,11,29
1,1,812
2,-1,406
2,1,406
4,-1,203
4,1,203
7,-1,116
7,1,116
8,-7,103
8,7,103
11,-3,74
11,3,74
13,-9,64
13,9,64
14,-13,61
14,-1,58
14,1,58
14,13,61
16,-9,52
16,9,52
17,17,52
22,-19,41
22,-3,37
22,3,37
22,19,41
26,-17,34
26,-9,32
26,9,32
26,17,34
28,-15,31
28,-1,29
28,1,29
28,15,31
1,1,813
3,-1,271
3,1,271
5,-3,163
5,3,163
7,-5,117
7,5,117
9,-5,91
9,5,91
11,-7,75
11,7,75
13,-5,63
13,5,63
15,-13,57
15,-7,55
15,7,55
15,13,57
17,-9,49
17,9,49
19,-13,45
19,13,45
21,-19,43
21,-5,39
21,5,39
21,19,43
25,-7,33
25,7,33
27,-23,35
27,23,35
31,-29,33
31,29,33
1,0,813
2,2,407
3,0,271
6,6,137
11,-2,74
11,2,74
19,-4,43
19,4,43
22,-2,37
22,2,37
29,-24,33
29,24,33
1,1,814
2,-1,407
2,1,407
3,3,272
4,-3,204
4,3,204
5,5,164
6,-3,136
6,3,136
7,7,118
8,-3,102
8,3,102
10,-5,82
10,5,82
11,-1,74
11,1,74
12,-3,68
12,3,68
14,-7,59
14,7,59
15,15,58
16,-3,51
16,3,51
17,-3,48
17,3,48
20,-5,41
20,5,41
21,21,44
22,-21,42
22,-1,37
22,1,37
22,21,42
24,-3,34
24,3,34
28,-21,33
28,21,33
29,-15,30
29,15,30
31,31,34
32,29,32
1,0,814
2,0,407
5,-2,163
5,2,163
10,-8,83
10,8,83
11,0,74
17,-12,50
17,12,50
22,0,37
25,-12,34
25,12,34
1,1,815
5,-1,163
5,1,163
13,-11,65
13,11,65
19,-3,43
19,3,43
25,-21,37
25,21,37
1,1,816
2,-1,408
2,1,408
3,-1,272
3,1,272
4,-1,204
4,1,204
6,-5,137
6,-1,136
6,1,136
6,5,137
8,-1,102
8,1,102
9,-7,92
9,7,92
11,-9,76
11,9,76
12,-7,69
12,-1,68
12,1,68
12,7,69
13,13,66
16,-1,51
16,1,51
17,-1,48
17,1,48
18,-11,47
18,-7,46
18,7,46
18,11,47
19,-9,44
19,9,44
22,-13,39
22,-9,38
22,9,38
22,13,39
23,-7,36
23,7,36
24,-17,37
24,-1,34
24,1,34
24,17,37
26,-13,33
26,13,33
27,-25,36
27,25,36
32,-31,33
32,31,33
1,0,817
2,2,409
7,-6,118
7,6,118
14,-6,59
14,6,59
17,-8,49
17,8,49
19,0,43
29,-26,34
29,26,34
31,24,31
1,1,818
2,-1,409
2,1,409
4,-3,205
4,3,205
5,-3,164
5,3,164
8,-5,103
8,5,103
10,-7,83
10,-3,82
10,3,82
10,7,83
16,-11,53
16,11,53
19,-15,46
19,15,46
20,-13,43
20,-3,41
20,3,41
20,13,43
23,-15,38
23,15,38
25,-23,38
25,23,38
29,-21,32
29,21,32
1,0,818
2,0,409
3,-2,273
3,2,273
6,-4,137
6,4,137
7,-2,117
7,2,117
9,-2,91
9,2,91
13,-2,63
13,2,63
14,-12,61
14,12,61
17,-14,51
17,14,51
18,-16,49
18,16,49
21,-16,42
21,-2,39
21,2,39
21,16,42
26,-24,37
26,24,37
27,-20,34
27,20,34
29,-18,31
29,18,31
1,1,820
2,-1,410
2,1,410
3,3,274
4,-1,205
4,1,205
5,-1,164
5,1,164
6,-3,137
6,3,137
7,-5,118
7,5,118
8,-7,104
8,7,104
10,-9,84
10,-1,82
10,1,82
10,9,84
12,-9,70
12,9,70
13,-7,64
13,7,64
14,-9,60
14,-5,59
14,5,59
14,9,60
15,-9,56
15,9,56
16,-7,52
16,7,52
17,-11,50
17,11,50
20,-9,42
20,-1,41
20,1,41
20,9,42
21,-9,40
21,9,40
24,-9,35
24,9,35
25,-11,34
25,11,34
26,-19,35
26,-7,32
26,7,32
26,19,35
28,-23,34
28,-9,30
28,9,30
28,23,34
30,-21,31
30,21,31
1,0,821
2,2,411
3,-2,274
3,2,274
5,-4,165
5,4,165
6,-2,137
6,2,137
9,-8,93
9,8,93
10,-6,83
10,6,83
11,-4,75
11,4,75
15,-14,58
15,-4,55
15,4,55
15,14,58
18,-10,47
18,10,47
22,-18,41
22,18,41
25,-4,33
25,4,33
27,-8,31
27,8,31
29,-14,30
29,14,30
30,-26,33
30,26,33
1,1,822
2,-1,411
2,1,411
3,-1,274
3,1,274
4,-3,206
4,3,206
6,-5,138
6,-1,137
6,1,137
6,5,138
8,-3,103
8,3,103
9,-5,92
9,5,92
12,-11,71
12,-5,69
12,5,69
12,11,71
16,-13,54
16,13,54
18,-13,48
18,-5,46
18,5,46
18,13,48
19,19,48
23,-5,36
23,5,36
24,-19,38
24,-13,36
24,13,36
24,19,38
27,-13,32
27,13,32
1,0,822
2,0,411
3,0,274
6,0,137
7,-4,118
7,4,118
11,-10,77
11,10,77
13,-12,66
13,12,66
14,-4,59
14,4,59
21,-18,43
21,18,43
22,-12,39
22,12,39
23,-22,41
23,22,41
26,-12,33
26,12,33
1,1,823
3,3,275
5,-3,165
5,3,165
11,-3,75
11,3,75
15,-3,55
15,3,55
25,-3,33
25,3,33
1,1,824
2,-1,412
2,1,412
4,-1,206
4,1,206
5,5,166
7,-3,118
7,3,118
8,-1,103
8,1,103
10,-5,83
10,5,83
11,-7,76
11,7,76
14,-11,61
14,-3,59
14,3,59
14,11,61
16,-15,55
16,15,55
19,-7,44
19,7,44
20,-15,44
20,15,44
22,-15,40
22,-7,38
22,7,38
22,15,40
28,-25,35
28,-17,32
28,17,32
28,25,35
1,1,825
3,-1,275
3,1,275
5,-1,165
5,1,165
9,-7,93
9,7,93
11,-1,75
11,1,75
13,-9,65
13,9,65
15,-11,57
15,-1,55
15,1,55
15,11,57
17,-13,51
17,13,51
19,-11,45
19,11,45
23,-17,39
23,17,39
25,-1,33
25,1,33
27,-7,31
27,7,31
29,-23,33
29,23,33
1,0,826
2,0,413
5,-4,166
5,4,166
7,0,118
10,-4,83
10,4,83
14,0,59
23,-10,37
23,10,37
25,-14,35
25,14,35
1,1,827
7,-5,119
7,5,119
11,-9,77
11,9,77
17,-5,49
17,5,49
29,-17,31
29,17,31
1,1,828
2,-1,414
2,1,414
3,-1,276
3,1,276
4,-1,207
4,1,207
5,-3,166
5,3,166
6,-5,139
6,-1,138
6,1,138
6,5,139
7,7,120
8,-7,105
8,7,105
9,-1,92
9,1,92
10,-7,84
10,-3,83
10,3,83
10,7,84
11,11,78
12,-7,70
12,-1,69
12,1,69
12,7,70
13,-11,66
13,11,66
14,-7,60
14,7,60
15,-13,58
15,-7,56
15,7,56
15,13,58
16,-9,53
16,9,53
17,-15,52
17,15,52
18,-17,50
18,-1,46
18,1,46
18,17,50
20,-17,45
20,-7,42
20,7,42
20,17,45
21,-7,40
21,7,40
22,-11,39
22,11,39
23,-1,36
23,1,36
24,-23,40
24,-7,35
24,7,35
24,23,40
25,-17,36
25,17,36
26,-15,34
26,-11,33
26,11,33
26,15,34
27,-19,34
27,19,34
28,-7,30
28,7,30
29,-13,30
29,13,30
30,-23,32
30,17,30
30,23,32
1,1,829
3,3,277
5,5,167
13,13,67
15,15,59
17,17,53
29,7,29
31,23,31
1,0,829
2,2,415
5,-2,166
5,2,166
7,-4,119
7,4,119
10,-2,83
10,2,83
13,-8,65
13,8,65
14,-10,61
14,10,61
17,-4,49
17,4,49
19,-16,47
19,16,47
25,-22,38
25,22,38
26,-18,35
26,18,35
31,-30,34
31,30,34
1,1,830
2,-1,415
2,1,415
4,-3,208
4,3,208
5,-1,166
5,1,166
8,-3,104
8,3,104
10,-9,85
10,-1,83
10,1,83
10,9,85
11,-5,76
11,5,76
13,-3,64
13,3,64
16,-3,52
16,3,52
17,-9,50
17,9,50
19,-5,44
19,5,44
20,-19,46
20,-11,43
20,11,43
20,19,46
22,-17,41
22,-5,38
22,5,38
22,17,41
23,-19,40
23,19,40
25,-9,34
25,9,34
26,-23,37
26,-3,32
26,3,32
26,23,37
29,-25,34
29,25,34
1,0,830
2,0,415
3,-2,277
3,2,277
5,0,166
6,-4,139
6,4,139
9,-8,94
9,8,94
10,0,83
15,-10,57
15,10,57
18,-8,47
18,8,47
19,-10,45
19,10,45
27,-26,37
27,26,37
30,-20,31
30,20,31
1,1,831
3,-1,277
3,1,277
7,-3,119
7,3,119
9,-5,93
9,5,93
17,-3,49
17,3,49
21,-17,43
21,-11,41
21,11,41
21,17,43
23,-9,37
23,9,37
27,-5,31
27,5,31
1,1,832
2,-1,416
2,1,416
3,3,278
4,-1,208
4,1,208
6,-3,139
6,3,139
8,-1,104
8,1,104
12,-9,71
12,9,71
13,-1,64
13,1,64
16,-1,52
16,1,52
19,-13,46
